time_us,input_abs2,output_abs2,rho_sg_abs2_norm,Omega_c
3.6174043510877723,3.7506585493970906e+17,,,19943103.5518956
3.6189047261815457,3.614885211256937e+17,,,20037374.89934015
3.620405101275319,3.483890943948207e+17,,,20131646.246784706
3.6219054763690925,3.3575126006220006e+17,,,20225917.59422926
3.623405851462866,3.2355924191440154e+17,,,20320188.94167381
3.6249062265566394,3.117977850933018e+17,,,20414460.28911837
3.626406601650413,3.004521395012675e+17,,,20508731.636562917
3.6279069767441863,2.895080437126346e+17,,,20603002.98400747
3.6294073518379597,2.7895170937670963e+17,,,20697274.331452027
3.6309077269317336,2.6876980609802534e+17,,,20791545.678896606
3.632408102025507,2.5894944677995142e+17,,,20885817.02634116
3.6339084771192804,2.4947817341807942e+17,,,20980088.37378571
3.6354088522130534,2.4034394333029498e+17,,,21074359.72123027
3.636909227306827,2.31535115810697e+17,,,21168631.06867482
3.6384096024006003,2.2304043919496656e+17,,,21262902.416119374
3.6399099774943737,2.148490383250392e+17,,,21357173.763563927
3.641410352588147,2.0695040240139683e+17,,,21451445.11100848
3.6429107276819206,1.9933437321147232e+17,,,21545716.458453037
3.644411102775694,1.9199113372312704e+17,,,21639987.805897586
3.6459114778694675,1.849111970323565e+17,,,21734259.15334214
3.647411852963241,1.780853956547347e+17,,,21828530.500786696
3.6489122280570143,1.7150487115041414e+17,,,21922801.84823125
3.6504126031507877,1.6516106407273862e+17,,,22017073.1956758
3.651912978244561,1.590457042308477e+17,,,22111344.543120354
3.6534133533383346,1.5315080125690755e+17,,,22205615.890564907
3.654913728432108,1.4746863546885376e+17,,,22299887.23800946
3.6564141035258815,1.419917490198231e+17,,,22394158.585454017
3.6579144786196554,1.3671293732565755e+17,,,22488429.932898596
3.659414853713429,1.3162524076216278e+17,,,22582701.28034315
3.660915228807202,1.267219366239727e+17,,,22676972.6277877
3.6624156039009756,1.2199653133717971e+17,,,22771243.97523226
3.663915978994749,1.1744275291804194e+17,,,22865515.322676808
3.6654163540885225,1.1305454367035826e+17,,,22959786.67012136
3.666916729182296,1.0882605311427648e+17,,,23054058.017565917
3.6684171042760694,1.047516311395137e+17,,,23148329.36501047
3.669917479369843,1.0082582137619672e+17,,,23242600.712455023
3.6714178544636162,9.704335477667997e+16,,,23336872.059899576
3.6729182295573897,9.339914340193861e+16,,,23431143.40734413
3.674418604651163,8.988827440628477e+16,,,23525414.754788686
3.6759189797449365,8.650600421434555e+16,,,23619686.10223324
3.67741935483871,8.324775288443608e+16,,,23713957.449677788
3.6789197299324834,8.010909865259067e+16,,,23808228.797122344
3.680420105026257,7.70857726517329e+16,,,23902500.144566897
3.6819204801200303,7.417365380058642e+16,,,23996771.49201145
3.6834208552138037,7.1368763857095624e+16,,,24091042.839456007
3.6849212303075776,6.8667262631302776e+16,,,24185314.186900586
3.686421605401351,6.606544335273482e+16,,,24279585.53434514
3.687921980495124,6.3559728187536936e+16,,,24373856.88178969
3.6894223555888974,6.114666390070396e+16,,,24468128.229234245
3.690922730682671,5.882291765891622e+16,,,24562399.576678798
3.6924231057764443,5.658527296960111e+16,,,24656670.92412335
3.6939234808702177,5.443062575198983e+16,,,24750942.271567907
3.695423855963991,5.235598053605041e+16,,,24845213.619012456
3.6969242310577646,5.0358446785303704e+16,,,24939484.96645701
3.698424606151538,4.8435235339656584e+16,,,25033756.313901566
3.6999249812453114,4.658365497448456e+16,,,25128027.66134612
3.701425356339085,4.480110907232674e+16,,,25222299.00879067
3.7029257314328583,4.30850924036542e+16,,,25316570.356235225
3.7044261065266317,4.1433188013276696e+16,,,25410841.703679778
3.705926481620405,3.9843064209068184e+16,,,25505113.051124334
3.7074268567141786,3.831247164977527e+16,,,25599384.398568887
3.708927231807952,3.683924052878427e+16,,,25693655.74601344
3.7104276069017255,3.5421277850808516e+16,,,25787927.093457993
3.7119279819954993,3.4056564798547716e+16,,,25882198.440902572
3.7134283570892728,3.2743154186473708e+16,,,25976469.78834713
3.714928732183046,3.147916799895984e+16,,,26070741.135791678
3.7164291072768196,3.0262795010084692e+16,,,26165012.483236235
3.717929482370593,2.909228848249262e+16,,,26259283.830680788
3.7194298574643665,2.7965963942798668e+16,,,26353555.17812534
3.72093023255814,2.6882197031081896e+16,,,26447826.525569893
3.7224306076519134,2.5839421422102652e+16,,,26542097.873014446
3.723930982745687,2.4836126815937504e+16,,,26636369.220459
3.7254313578394602,2.3870856995807284e+16,,,26730640.567903556
3.7269317329332337,2.294220795093688e+16,,,26824911.91534811
3.728432108027007,2.2048826062348904e+16,,,26919183.262792658
3.7299324831207805,2.1189406349567828e+16,,,27013454.610237215
3.731432858214554,2.0362690776260748e+16,,,27107725.957681768
3.7329332333083274,1.9567466612913996e+16,,,27201997.30512632
3.734433608402101,1.8802564854695464e+16,,,27296268.652570877
3.7359339834958742,1.8066858692711656e+16,,,27390540.000015426
3.7374343585896477,1.735926203692879e+16,,,27484811.347459983
3.738934733683421,1.667872808907281e+16,,,27579082.694904536
3.7404351087771945,1.6024247963883678e+16,,,27673354.042349115
3.741935483870968,1.5394849357145256e+16,,,27767625.389793668
3.7434358589647414,1.4789595258961732e+16,,,27861896.73723822
3.744936234058515,1.420758271080137e+16,,,27956168.084682778
3.7464366091522883,1.3647941604874196e+16,,,28050439.432127327
3.7479369842460617,1.3109833524454066e+16,,,28144710.779571883
3.749437359339835,1.2592450623798292e+16,,,28238982.127016436
3.7509377344336086,1.2095014546366024e+16,,,28333253.47446099
3.752438109527382,1.1616775380068914e+16,,,28427524.821905546
3.7539384846211554,1.1157010648335956e+16,,,28521796.169350095
3.755438859714929,1.071502433580746e+16,,,28616067.516794648
3.7569392348087023,1.0290145947511924e+16,,,28710338.864239205
3.7584396099024757,9881729600418594.0,,,28804610.211683758
3.759939984996249,9489153146288994.0,,,28898881.55912831
3.7614403600900226,9111817324789418.0,,,28993152.906572863
3.762940735183796,8749144945857263.0,,,29087424.254017416
3.7644411102775694,8400580100345110.0,,,29181695.60146197
3.765941485371343,8065587398001886.0,,,29275966.948906526
3.7674418604651168,7743651231874688.0,,,29370238.296351105
3.76894223555889,7434275068250652.0,,,29464509.643795658
3.7704426106526636,7136980761279625.0,,,29558780.99124021
3.771942985746437,6851307891453655.0,,,29653052.338684764
3.7734433608402105,6576813127138401.0,,,29747323.686129317
3.774943735933984,6313069608383444.0,,,29841595.03357387
3.7764441110277573,6059666352259967.0,,,29935866.381018426
3.7779444861215308,5816207678999759.0,,,30030137.72846298
3.779444861215304,5582312658233538.0,,,30124409.075907532
3.7809452363090776,5357614574647954.0,,,30218680.423352085
3.782445611402851,5141760412404572.0,,,30312951.770796638
3.7839459864966245,4934410357684117.0,,,30407223.118241195
3.785446361590398,4735237318739925.0,,,30501494.465685748
3.7869467366841714,4543926462866688.0,,,30595765.813130297
3.788447111777945,4360174769706824.0,,,30690037.160574853
3.7899474868717182,4183690600338849.5,,,30784308.508019406
3.7914478619654917,4014193281608186.0,,,30878579.85546396
3.792948237059265,3851412705179446.0,,,30972851.202908512
3.7944486121530385,3695088940806532.5,,,31067122.550353095
3.795948987246812,3544971863332890.5,,,31161393.897797648
3.7974493623405854,3400820792950843.5,,,31255665.245242197
3.798949737434359,3262404148264212.5,,,31349936.592686754
3.8004501125281323,3129499111713931.0,,,31444207.94013131
3.8019504876219057,3001891306940071.5,,,31538479.287575856
3.803450862715679,2879374487668976.0,,,31632750.635020413
3.8049512378094525,2761750237727154.0,,,31727021.982464965
3.806451612903226,2648827681796674.0,,,31821293.32990952
3.8079519879969994,2540423206540675.0,,,31915564.677354075
3.809452363090773,2436360191738476.5,,,32009836.024798628
3.8109527381845463,2336468751083321.0,,,32104107.372243185
3.8124531132783197,2240585482306505.5,,,32198378.719687738
3.813953488372093,2148553226302841.5,,,32292650.06713229
3.8154538634658666,2060220834944222.8,,,32386921.41457684
3.81695423855964,1975442947277332.0,,,32481192.762021393
