time_us,output_co_abs2,output_counter_abs2
1.591973244147157,1.3106567895070263e+24,1.3106567895070263e+24
1.6036789297658862,1.1225719961890941e+24,1.1225719961890941e+24
1.6153846153846152,9.556216476830735e+23,9.556216476830735e+23
1.6270903010033444,8.085416386911401e+23,8.085416386911401e+23
1.6387959866220734,6.799253099965356e+23,6.799253099965356e+23
1.6505016722408026,5.6827667959108586e+23,5.6827667959108586e+23
1.6622073578595316,4.720578629570915e+23,4.720578629570915e+23
1.6739130434782608,3.8973002402530113e+23,3.8973002402530113e+23
1.6856187290969897,3.1978755479344146e+23,3.1978755479344146e+23
1.697324414715719,2.6078549319892644e+23,2.6078549319892644e+23
1.709030100334448,2.113604475845225e+23,2.113604475845225e+23
1.720735785953177,1.7024549821651764e+23,1.7024549821651764e+23
1.732441471571906,1.3627969180413296e+23,1.3627969180413296e+23
1.7441471571906353,1.0841283691284239e+23,1.0841283691284239e+23
1.7558528428093643,8.570635200004297e+22,8.570635200004297e+22
1.7675585284280935,6.7330920555612956e+22,6.7330920555612956e+22
1.7792642140468224,5.256167739732706e+22,5.256167739732706e+22
1.7909698996655516,4.077159467643819e+22,4.077159467643819e+22
1.8026755852842808,3.1423663419320955e+22,3.1423663419320955e+22
1.81438127090301,2.4062383595321077e+22,2.4062383595321077e+22
1.826086956521739,1.8304988915441989e+22,1.8304988915441989e+22
1.8377926421404682,1.3832746862732315e+22,1.3832746862732315e+22
1.8494983277591972,1.0382593691859926e+22,1.0382593691859926e+22
1.8612040133779264,7.739291035451737e+21,7.739291035451737e+21
1.8729096989966554,5.728227007031908e+21,5.728227007031908e+21
1.8846153846153846,4.208931092309685e+21,4.208931092309685e+21
1.8963210702341136,3.069328744366955e+21,3.069328744366955e+21
1.9080267558528428,2.220727962554443e+21,2.220727962554443e+21
1.919732441471572,1.593505369064839e+21,1.593505369064839e+21
1.9314381270903007,1.1334422893319435e+21,1.1334422893319435e+21
1.94314381270903,7.986508648318678e+20,7.986508648318678e+20
1.9548494983277591,5.570250360816205e+20,5.570250360816205e+20
1.9665551839464883,3.841501453979878e+20,3.841501453979878e+20
1.978260869565217,2.6160684947032706e+20,2.6160684947032706e+20
1.9899665551839463,1.7560906809111868e+20,1.7560906809111868e+20
2.0016722408026753,1.1592104886802301e+20,1.1592104886802301e+20
2.0133779264214047,7.500467428229022e+19,7.500467428229022e+19
2.025083612040133,4.735439809145267e+19,4.735439809145267e+19
2.0367892976588626,2.8983323493759332e+19,2.8983323493759332e+19
2.0484949832775916,1.7029687200860123e+19,1.7029687200860123e+19
2.060200668896321,9.458243993976349e+18,9.458243993976349e+18
2.07190635451505,4.835679291127591e+18,4.835679291127591e+18
2.083612040133779,2.163190186656217e+18,2.163190186656217e+18
2.0953177257525084,7.527839252925558e+17,7.527839252925558e+17
2.1070234113712374,1.3668763467225168e+17,1.3668763467225168e+17
2.1187290969899664,1600048728333057.5,1600048728333057.5
2.1304347826086953,1.1642588655866758e+17,1.1642588655866758e+17
2.1421404682274248,4.916397146171531e+16,4.916397146171531e+16
2.1538461538461537,8.756629978234032e+16,8.756629978234032e+16
